09:33:19	real_claude_idle	1	9.96 9.80 10.02
09:36:29	real_claude_idle	2	10.88 10.96 10.51
09:37:35	real_claude_idle	3	9.81 10.61 10.40
09:38:37	real_claude_idle	4	7.62 9.79 10.11
09:39:45	real_claude_idle	5	7.77 9.34 9.91
09:40:48	real_claude_idle	6	6.52 8.71 9.63
09:41:53	real_claude_idle	7	7.78 8.62 9.53
09:42:57	real_claude_idle	8	6.87 8.20 9.30
09:44:00	real_claude_idle	9	7.35 8.16 9.21
09:45:14	real_claude_idle	10	8.19 8.14 9.11
09:46:22	real_claude_idle	11	9.51 8.54 9.19
09:47:26	real_claude_idle	12	10.37 8.86 9.25
09:48:29	real_claude_idle	13	9.99 9.01 9.27
09:49:32	real_claude_idle	14	8.06 8.65 9.12
09:50:34	real_claude_idle	15	9.67 8.98 9.20
09:51:37	real_claude_idle	16	8.62 8.77 9.11
09:52:42	real_claude_idle	17	11.74 9.69 9.43
09:53:43	real_claude_idle	18	10.82 9.84 9.50
09:55:05	real_claude_idle	19	10.80 10.25 9.70
09:56:29	real_claude_idle	20	10.53 10.36 9.80
09:58:29	redraw_tui	1	9.99 10.75 10.06
09:59:31	redraw_tui	2	10.81 10.93 10.18
10:01:18	redraw_tui	3	10.44 11.16 10.39
10:02:22	redraw_tui	4	10.51 11.01 10.38
10:03:24	redraw_tui	5	10.10 10.85 10.37
10:04:48	redraw_tui	6	11.44 11.12 10.52
10:06:12	redraw_tui	7	9.96 10.94 10.52
10:07:18	redraw_tui	8	10.91 11.03 10.58
10:08:20	redraw_tui	9	10.90 10.98 10.59
10:09:22	redraw_tui	10	10.28 10.78 10.54
10:10:25	redraw_tui	11	8.44 10.06 10.28
10:12:53	redraw_tui	12	10.12 10.75 10.55
10:14:03	redraw_tui	13	8.16 10.14 10.34
10:15:20	redraw_tui	14	11.22 10.80 10.58
10:16:23	redraw_tui	15	9.71 10.43 10.46
10:17:27	redraw_tui	16	9.33 10.18 10.36
10:18:30	redraw_tui	17	8.67 9.80 10.20
10:19:31	redraw_tui	18	6.67 9.00 9.87
10:20:32	redraw_tui	19	9.29 9.19 9.87
10:22:15	redraw_tui	20	11.44 10.04 10.12
10:23:45	big_scrollback	1	8.08 9.53 9.93
10:24:48	big_scrollback	2	8.17 9.48 9.90
10:25:52	big_scrollback	3	7.18 8.91 9.65
10:26:56	big_scrollback	4	7.37 8.66 9.50
10:28:01	big_scrollback	5	7.96 8.55 9.39
10:29:02	big_scrollback	6	9.53 8.89 9.46
10:30:05	big_scrollback	7	9.01 8.80 9.38
10:31:18	big_scrollback	8	9.10 8.85 9.35
10:33:22	big_scrollback	9	11.17 10.08 9.79
10:34:48	big_scrollback	10	11.48 10.57 10.00
10:35:53	big_scrollback	11	10.89 10.65 10.08
10:36:57	big_scrollback	12	10.06 10.37 10.01
10:38:00	big_scrollback	13	11.23 10.65 10.14
10:39:03	big_scrollback	14	9.82 10.28 10.03
10:40:09	big_scrollback	15	10.06 10.18 10.00
10:41:35	big_scrollback	16	11.59 10.67 10.21
10:42:56	big_scrollback	17	10.34 10.62 10.24
10:44:02	big_scrollback	18	10.72 10.82 10.35
10:46:40	big_scrollback	19	11.12 11.46 10.73
10:47:43	big_scrollback	20	10.50 11.20 10.68
