07:10:24	real_claude_idle	1	6.75 6.84 8.99
07:11:29	real_claude_idle	2	8.98 7.51 9.09
07:12:35	real_claude_idle	3	10.43 8.17 9.21
07:13:39	real_claude_idle	4	10.52 8.69 9.33
07:14:50	real_claude_idle	5	9.78 8.78 9.31
07:22:53	real_claude_idle	6	11.19 12.54 11.39
07:24:12	real_claude_idle	7	11.82 12.44 11.45
07:27:56	real_claude_idle	8	11.92 12.60 11.78
07:29:42	real_claude_idle	9	11.29 12.26 11.75
07:30:56	real_claude_idle	10	10.36 11.84 11.63
07:32:13	real_claude_idle	11	11.09 11.79 11.63
07:33:30	real_claude_idle	12	9.31 11.18 11.42
07:34:50	real_claude_idle	13	10.22 11.09 11.36
07:37:09	real_claude_idle	14	8.97 10.84 11.27
07:38:30	real_claude_idle	15	9.16 10.49 11.10
07:39:51	real_claude_idle	16	11.87 11.06 11.26
07:44:04	real_claude_idle	17	9.93 13.03 12.36
07:45:26	real_claude_idle	18	10.41 12.39 12.17
07:46:49	real_claude_idle	19	10.99 12.19 12.12
07:48:31	real_claude_idle	20	10.85 11.93 12.03
07:50:10	redraw_tui	1	9.18 11.20 11.75
07:51:32	redraw_tui	2	9.53 10.98 11.62
07:53:17	redraw_tui	3	11.42 11.22 11.63
07:54:37	redraw_tui	4	9.26 10.50 11.32
07:55:58	redraw_tui	5	9.53 10.39 11.20
07:57:16	redraw_tui	6	11.37 10.64 11.22
07:58:37	redraw_tui	7	11.04 10.70 11.18
08:00:18	redraw_tui	8	11.65 11.14 11.30
08:01:54	redraw_tui	9	11.79 11.39 11.38
08:09:12	redraw_tui	10	10.24 13.72 13.04
08:11:13	redraw_tui	11	10.02 12.93 12.84
08:14:11	redraw_tui	12	11.38 12.60 12.75
08:16:14	redraw_tui	13	10.40 12.20 12.60
08:20:17	redraw_tui	14	11.68 12.53 12.68
08:21:39	redraw_tui	15	10.94 11.94 12.43
08:23:11	redraw_tui	16	11.01 11.82 12.33
08:24:17	redraw_tui	17	9.66 11.29 12.10
08:30:35	redraw_tui	18	10.86 13.71 13.40
08:32:21	redraw_tui	19	11.65 13.29 13.28
08:33:23	redraw_tui	20	10.92 12.83 13.10
08:34:49	big_scrollback	1	11.79 12.72 13.04
08:35:49	big_scrollback	2	11.68 12.56 12.96
08:37:10	big_scrollback	3	11.37 12.27 12.81
08:38:35	big_scrollback	4	11.04 11.93 12.62
08:39:38	big_scrollback	5	11.90 11.99 12.59
08:41:23	big_scrollback	6	10.88 11.80 12.45
08:42:23	big_scrollback	7	11.14 11.73 12.39
08:43:23	big_scrollback	8	11.78 11.70 12.32
08:45:51	big_scrollback	9	11.78 12.19 12.43
08:46:55	big_scrollback	10	11.54 12.01 12.34
08:47:59	big_scrollback	11	10.98 11.82 12.25
08:49:04	big_scrollback	12	11.25 11.78 12.20
08:50:30	big_scrollback	13	10.83 11.56 12.08
08:51:56	big_scrollback	14	10.07 11.32 11.95
08:53:03	big_scrollback	15	9.98 11.06 11.80
08:54:06	big_scrollback	16	9.93 10.93 11.70
08:55:07	big_scrollback	17	7.70 10.15 11.36
08:56:09	big_scrollback	18	7.38 9.65 11.08
08:57:10	big_scrollback	19	7.88 9.33 10.86
08:58:12	big_scrollback	20	7.47 8.93 10.60
